subset,predictor,feature,n,rho,p,q
eval-test,ESMFold2,frac_low_complexity,217,-0.075421980292793,0.2686423403195739,0.44912341725253846
eval-test,ESMFold2,n_transmembrane,205,-0.0734102621319449,0.29553330372235503,0.46799995310871473
eval-test,ESMFold2,frac_charged,217,-0.07280244461852829,0.28566926068152504,0.46048179333738365
eval-test,ESMFold2,frac_helix,217,-0.06310140592480107,0.3549163336181722,0.5353486596475223
eval-test,ESMFold2,msa_mean_coverage,217,-0.052034880563231294,0.4456952563185283,0.6171165087487315
eval-test,ESMFold2,relative_contact_order,217,-0.04815175939815221,0.48041680623374294,0.6518217974025657
eval-test,ESMFold2,is_membrane,205,-0.03394218986410059,0.6289921989696546,0.7862402487120683
eval-test,ESMFold2,mean_hydropathy,217,-0.020900035026260397,0.7595041568640533,0.8652579002248708
eval-test,ESMFold2,frac_hydrophobic,217,-0.01864056850064267,0.7848297832002522,0.8810978855054806
eval-test,ESMFold2,is_cytoplasmic,205,-0.015602385280882817,0.8242829840533191,0.9083934926301884
eval-test,ESMFold2,frac_polar,217,-0.008688189646384438,0.8987439383771774,0.9629399339755472
eval-test,ESMFold2,radius_of_gyration,217,0.003950648601036158,0.9538595182994671,0.9811126473937377
eval-test,ESMFold2,contacts_per_residue,217,0.006334974744658481,0.9260767927911829,0.9710319769072597
eval-test,ESMFold2,kingdom_eukaryote,217,0.011610972173234677,0.8649644005715227,0.9379132054390005
eval-test,ESMFold2,resolved_fraction,217,0.019899837644214973,0.7706852489765862,0.8688309696186984
eval-test,ESMFold2,is_nuclear,205,0.023740077021945687,0.7354571115555572,0.8577685534341272
eval-test,ESMFold2,mean_contact_order,217,0.024506000106367866,0.71962139110923,0.8521832263135618
eval-test,ESMFold2,n_uniprot_xrefs,217,0.036854003260752395,0.5892375423679586,0.7593992192809011
eval-test,ESMFold2,frac_sheet,217,0.0403064863528459,0.5548136965810406,0.7236700390187486
eval-test,ESMFold2,length,217,0.042696113929478884,0.5315735590089596,0.7018330607942255
eval-test,ESMFold2,n_go,217,0.04578661729595374,0.5022616901194832,0.6713398828329725
eval-test,ESMFold2,frac_proline,217,0.048826024497361176,0.4742847127677512,0.6467518810469334
eval-test,ESMFold2,n_sse,217,0.050364141407813395,0.4604575375543681,0.6310839347191847
eval-test,ESMFold2,n_contacts,217,0.05101495859844599,0.45467501416038325,0.6279399172547493
eval-test,ESMFold2,is_secreted,205,0.052134929256289264,0.4578454688827829,0.6307054928487315
eval-test,ESMFold2,n_long_contacts,217,0.05933239459423976,0.38444294921809313,0.5565661999404029
eval-test,ESMFold2,has_ec,217,0.06812073339109777,0.31786927601618903,0.4946668848666919
eval-test,ESMFold2,msa_n_near_identical,217,0.07401205997199085,0.277718808369869,0.45583026297790047
eval-test,ESMFold2,n_interpro,217,0.07487962095870845,0.272109584304218,0.4507336672523856
eval-test,ESMFold2,frac_long_contacts,217,0.07901299521868689,0.24644618550471023,0.42247917515093186
eval-test,ESMFold2,n_uniprot_domains,205,0.0796940730924695,0.25600850844092854,0.4347314294279918
eval-test,ESMFold2,train_best_evalue_log,209,0.0820862071488486,0.23737059389793208,0.40952115241176784
eval-test,ESMFold2,long_contacts_per_residue,217,0.08275700083981813,0.22469829683851533,0.3914099364283815
eval-test,ESMFold2,frac_coil,217,0.08443146349537056,0.21542596113191143,0.3839274554826144
eval-test,ESMFold2,exp199_esm_atlas_best_identity,196,0.08691915437258359,0.2257503153640891,0.39197803953893284
eval-test,ESMFold2,n_pfam,217,0.09857518362932446,0.14782878302758024,0.29240858181279605
eval-test,ESMFold2,exp199_best_identity,209,0.11450727364620253,0.09875511632655048,0.22127702413417952
eval-test,ESMFold2,knn_best_qcov,217,0.11556897346041356,0.08945121637259684,0.2082054174189754
eval-test,ESMFold2,has_signal_peptide,205,0.12377533680141774,0.07703380420930385,0.18994636654348893
eval-test,ESMFold2,kingdom_bacteria,217,0.14013884477537733,0.039146801564823544,0.10952991111401407
eval-test,ESMFold2,exp199_afdb_best_identity,192,0.1499717487972843,0.03787019669913312,0.10706757181953867
eval-test,ESMFold2,median_contact_separation,217,0.16922387090463983,0.012544099782768882,0.044273293350949
eval-test,ESMFold2,residual_identity_anycov,217,0.20703962739794657,0.002172672766289666,0.010114166325831205
eval-test,ESMFold2,knn_best_identity,217,0.2257953988152931,0.0008071367857933159,0.004035683928966579
eval-test,ESMFold2,residual_identity_cov30,217,0.2400036055549574,0.00036062865597968294,0.0020285361898857166
eval-test,ESMFold2,knn_best_bits,217,0.24400963387387092,0.0002848184704486864,0.0016717605874162027
eval-test,ESMFold2,residual_identity_cov40,217,0.2594997772475234,0.00011016151043841428,0.0007254538492285818
eval-test,ESMFold2,frac_glycine,217,0.26058357450052433,0.00010284611387536626,0.0006856407591691084
eval-test,ESMFold2,n_surviving_alignments,217,0.3237147671313525,1.0995953689175033e-06,9.89635832025753e-06
eval-test,ESMFold2,knn_n_hits,217,0.334693166238262,4.459651729879122e-07,4.300378453812011e-06
eval-test,ESMFold2,train_afdb_n_hits,217,0.34658753064590353,1.611273696872004e-07,1.6732457621363116e-06
eval-test,ESMFold2,msa_depth,217,0.3846122905436198,4.630376741840585e-09,5.4356596534650345e-08
eval-test,ESMFold2,msa_log_depth,217,0.3846122905436198,4.630376741840585e-09,5.320007320412587e-08
eval-test,ESMFold2,train_n_hits_significant,217,0.3952302439079127,1.5794859538095706e-09,2.0802985733101662e-08
eval-test,ESMFold2,train_log_n_hits,217,0.3952302439079127,1.5794859538095706e-09,2.0307676548980193e-08
eval-test,ESMFold2,train_esm_n_hits,217,0.3967984135323119,1.343119600584675e-09,1.8597040623480115e-08
eval-test,Protenix-v2 + MSA,mean_hydropathy,217,-0.23001411913316858,0.0006386423304382818,0.003253460928647851
eval-test,Protenix-v2 + MSA,frac_hydrophobic,217,-0.19136871749505124,0.0046701270554791365,0.019398989307374874
eval-test,Protenix-v2 + MSA,rg_over_length,217,-0.19113879936779918,0.004720907039298133,0.01946022749023658
eval-test,Protenix-v2 + MSA,is_viral,217,-0.14228638281512923,0.036209041381615334,0.10512302336598
eval-test,Protenix-v2 + MSA,kingdom_virus,217,-0.14228638281512923,0.036209041381615334,0.10456086816081434
eval-test,Protenix-v2 + MSA,relative_contact_order,217,-0.13190362819808496,0.05234014787704778,0.14061532265475524
eval-test,Protenix-v2 + MSA,frac_low_complexity,217,-0.12758214468527845,0.060624811782384665,0.15515354674164794
eval-test,Protenix-v2 + MSA,frac_helix,217,-0.1102581029951828,0.10528284117662128,0.23300300916137495
eval-test,Protenix-v2 + MSA,msa_mean_coverage,217,-0.0872620424392721,0.20037997888230485,0.3643272343314634
eval-test,Protenix-v2 + MSA,is_cytoplasmic,205,-0.05952922514516059,0.3965107871054324,0.5649494064299037
eval-test,Protenix-v2 + MSA,n_uniprot_xrefs,217,-0.054588356631318606,0.423659207843126,0.5896287944208455
eval-test,Protenix-v2 + MSA,kingdom_archaea,217,-0.0323614830569788,0.6354391085491198,0.7924644771744219
eval-test,Protenix-v2 + MSA,frac_charged,217,-0.014450649822705521,0.8323778073348908,0.9135853982943923
eval-test,Protenix-v2 + MSA,n_transmembrane,205,-0.0008408330896085683,0.9904533116455233,0.9997098846515562
eval-test,Protenix-v2 + MSA,kingdom_eukaryote,217,-0.0003159453776070885,0.9963079738656969,0.9963079738656968
eval-test,Protenix-v2 + MSA,n_go,217,0.005131575882605304,0.9400900144672879,0.981912200797554
eval-test,Protenix-v2 + MSA,n_pfam,217,0.0064911125743730815,0.9242601895739334,0.971012650525144
eval-test,Protenix-v2 + MSA,is_membrane,205,0.01336402602278136,0.8491663514412908,0.9226354723909398
eval-test,Protenix-v2 + MSA,n_interpro,217,0.015500369779334522,0.8204007613837495,0.9078205146459524
eval-test,Protenix-v2 + MSA,frac_sheet,217,0.0206406957482672,0.7623985959441777,0.8667268248628546
eval-test,Protenix-v2 + MSA,has_ec,217,0.034143097634689555,0.6169341356716149,0.7765604504957391
eval-test,Protenix-v2 + MSA,resolved_fraction,217,0.036640647961145724,0.5913965679387861,0.7567633807747501
eval-test,Protenix-v2 + MSA,is_nuclear,205,0.05618496634557499,0.4236183192072427,0.5910953291263852
eval-test,Protenix-v2 + MSA,exp199_afdb_best_identity,192,0.0614673093193233,0.3970199069685737,0.5641861835869205
eval-test,Protenix-v2 + MSA,is_secreted,205,0.06367560974800213,0.3643845446891686,0.5420596532566144
eval-test,Protenix-v2 + MSA,frac_polar,217,0.0653694057863938,0.3378533848536526,0.5182978063095808
eval-test,Protenix-v2 + MSA,n_uniprot_domains,205,0.0737295252769724,0.2934323236139466,0.4660395727986211
eval-test,Protenix-v2 + MSA,kingdom_bacteria,217,0.07394573346279958,0.2781508371947057,0.45515591540951833
eval-test,Protenix-v2 + MSA,frac_proline,217,0.07527014945843664,0.2696099275156623,0.44796726417986965
eval-test,Protenix-v2 + MSA,exp199_esm_atlas_best_identity,196,0.09952254075765679,0.16518228021618295,0.3174321399172199
eval-test,Protenix-v2 + MSA,exp199_best_identity,209,0.09955891806634243,0.15150370164856214,0.2974981777826311
eval-test,Protenix-v2 + MSA,radius_of_gyration,217,0.1002496464355026,0.14103418154363248,0.28206836308726496
eval-test,Protenix-v2 + MSA,n_sse,217,0.11303458973338369,0.09675095179035763,0.2195189662470299
eval-test,Protenix-v2 + MSA,has_signal_peptide,205,0.11857850529509865,0.09038240799489847,0.20946995844311234
eval-test,Protenix-v2 + MSA,knn_best_identity,217,0.11987095325216221,0.07807449031893728,0.18905930391132794
eval-test,Protenix-v2 + MSA,frac_long_contacts,217,0.1209013698125548,0.0755309219456878,0.18709494426913495
eval-test,Protenix-v2 + MSA,mean_contact_order,217,0.13057539055275202,0.05478001678459604,0.1457202416930141
eval-test,Protenix-v2 + MSA,residual_identity_cov40,217,0.13148680124312015,0.05309591888708169,0.14193958514368374
eval-test,Protenix-v2 + MSA,residual_identity_anycov,217,0.13252283942895812,0.05123393081687495,0.13972890222784076
eval-test,Protenix-v2 + MSA,msa_n_near_identical,217,0.1416830208056504,0.037014936163923075,0.10520034488693927
eval-test,Protenix-v2 + MSA,length,217,0.1528197142368052,0.02435936285217997,0.07559802264469646
eval-test,Protenix-v2 + MSA,residual_identity_cov30,217,0.16032046539839356,0.01811128963326968,0.058916243385335104
eval-test,Protenix-v2 + MSA,knn_best_qcov,217,0.16435878142566718,0.015364238084174989,0.05251068712312971
eval-test,Protenix-v2 + MSA,contacts_per_residue,217,0.1765845391935348,0.009140727165564124,0.03357818142452128
eval-test,Protenix-v2 + MSA,n_contacts,217,0.18281706226853386,0.006927605816032003,0.026720765290409156
eval-test,Protenix-v2 + MSA,n_long_contacts,217,0.18396145814255,0.006577690926690675,0.025553619427431402
eval-test,Protenix-v2 + MSA,train_best_evalue_log,209,0.1908142350778647,0.005648813214754438,0.022595252859017752
eval-test,Protenix-v2 + MSA,frac_coil,217,0.1920275653843406,0.0045273216650447605,0.018951579062978067
eval-test,Protenix-v2 + MSA,long_contacts_per_residue,217,0.1955743575934022,0.003823914642029389,0.01651931125356696
eval-test,Protenix-v2 + MSA,frac_glycine,217,0.19660992665010246,0.003638019792942591,0.015971794212918694
eval-test,Protenix-v2 + MSA,median_contact_separation,217,0.22373122226792214,0.0009037171390153312,0.004477130780442925
eval-test,Protenix-v2 + MSA,n_surviving_alignments,217,0.23446900200932644,0.0004964389726840417,0.0026542281707859655
eval-test,Protenix-v2 + MSA,knn_n_hits,217,0.24124490491827008,0.0003353394266738172,0.0019061398989880134
eval-test,Protenix-v2 + MSA,msa_depth,217,0.25127693363379855,0.00018376279906134787,0.001153859435966603
eval-test,Protenix-v2 + MSA,msa_log_depth,217,0.25127693363379855,0.00018376279906134787,0.0011405966838290557
eval-test,Protenix-v2 + MSA,knn_best_bits,217,0.25482564047887246,0.00014765745557575907,0.0009606629639868663
eval-test,Protenix-v2 + MSA,train_afdb_n_hits,217,0.2614815214627533,9.713265405788385e-05,0.000655645414890716
eval-test,Protenix-v2 + MSA,train_esm_n_hits,217,0.2648108855620656,7.844254779358779e-05,0.0005573549448491764
eval-test,Protenix-v2 + MSA,train_n_hits_significant,217,0.2728726942529704,4.620590506579884e-05,0.0003465442879934913
eval-test,Protenix-v2 + MSA,train_log_n_hits,217,0.2728726942529704,4.620590506579884e-05,0.0003417971059661832
eval-test,Protenix-v2 single-seq,mean_contact_order,217,-0.3240506596707812,1.0702062614464777e-06,9.79510815561183e-06
eval-test,Protenix-v2 single-seq,n_sse,217,-0.25181218419317314,0.00017783445466399718,0.0011432214942685534
eval-test,Protenix-v2 single-seq,n_long_contacts,217,-0.247973261047682,0.00022463390625197683,0.0013478034375118608
eval-test,Protenix-v2 single-seq,n_contacts,217,-0.2465474907394674,0.00024476710982741415,0.0014524641682066334
eval-test,Protenix-v2 single-seq,length,217,-0.24188171658449623,0.00032301464908793037,0.0018755689301879828
eval-test,Protenix-v2 single-seq,long_contacts_per_residue,217,-0.21632022125564246,0.001344820226757945,0.006542368670714327
eval-test,Protenix-v2 single-seq,train_best_evalue_log,209,-0.20767362166202888,0.0025506982779603836,0.011772453590586386
eval-test,Protenix-v2 single-seq,contacts_per_residue,217,-0.18082232241110902,0.007577384072873868,0.028613897897565653
eval-test,Protenix-v2 single-seq,frac_hydrophobic,217,-0.16772225112539196,0.013361586934277518,0.04655004480328942
eval-test,Protenix-v2 single-seq,radius_of_gyration,217,-0.1634234413572496,0.01596582515348235,0.05388465989300294
eval-test,Protenix-v2 single-seq,knn_n_hits,217,-0.1624656809029173,0.01660304302864017,0.05568722506500431
eval-test,Protenix-v2 single-seq,train_afdb_n_hits,217,-0.1541138515265856,0.023164575942320503,0.07315129244943316
eval-test,Protenix-v2 single-seq,frac_long_contacts,217,-0.14933139010887278,0.027847313851519215,0.08448061505517065
eval-test,Protenix-v2 single-seq,is_nuclear,205,-0.11996652255089889,0.08664828164510247,0.2052196144226111
eval-test,Protenix-v2 single-seq,msa_depth,217,-0.11727334302798693,0.08479478580278388,0.20260701032523581
eval-test,Protenix-v2 single-seq,msa_log_depth,217,-0.11727334302798693,0.08479478580278388,0.20171446842952992
eval-test,Protenix-v2 single-seq,mean_hydropathy,217,-0.11280781133930727,0.09742655372439107,0.22012694146933548
eval-test,Protenix-v2 single-seq,n_go,217,-0.10702301721310034,0.11595983299426406,0.24270662719729685
eval-test,Protenix-v2 single-seq,is_cytoplasmic,205,-0.10501605477517281,0.13398946174761048,0.26997876620787187
eval-test,Protenix-v2 single-seq,knn_best_bits,217,-0.10297372789094406,0.1304933707683001,0.2649113541912859
eval-test,Protenix-v2 single-seq,has_ec,217,-0.09870892678273148,0.14727711882208808,0.2923883976614984
eval-test,Protenix-v2 single-seq,train_n_hits_significant,217,-0.0890494782547794,0.19127997674521727,0.35864995639728237
eval-test,Protenix-v2 single-seq,train_log_n_hits,217,-0.0890494782547794,0.19127997674521727,0.35740895308794923
eval-test,Protenix-v2 single-seq,frac_helix,217,-0.08389630763421896,0.2183591354495998,0.3866030594845374
eval-test,Protenix-v2 single-seq,kingdom_eukaryote,217,-0.07306223986559236,0.2839489506357781,0.4604577577877482
eval-test,Protenix-v2 single-seq,n_surviving_alignments,217,-0.06992184713114831,0.30521242609972976,0.48050935887421015
eval-test,Protenix-v2 single-seq,train_esm_n_hits,217,-0.06303839333732525,0.35539798354542407,0.5345819251101086
eval-test,Protenix-v2 single-seq,n_pfam,217,-0.05992217861085757,0.37972658137648174,0.5541955511981085
eval-test,Protenix-v2 single-seq,median_contact_separation,217,-0.05696088774398716,0.40376382590723797,0.5692753681198656
eval-test,Protenix-v2 single-seq,n_interpro,217,-0.04240987768012636,0.5343312843407048,0.7037533988877575
eval-test,Protenix-v2 single-seq,is_membrane,205,-0.035361375503017684,0.6147115843749846,0.777387015368833
eval-test,Protenix-v2 single-seq,frac_coil,217,-0.02504420852862246,0.7137301725852232,0.8526864893717269
eval-test,Protenix-v2 single-seq,is_viral,217,-0.022009401707385606,0.7471608922116595,0.8584401740304173
eval-test,Protenix-v2 single-seq,kingdom_virus,217,-0.022009401707385606,0.7471608922116595,0.8566175834273803
eval-test,Protenix-v2 single-seq,frac_proline,217,-0.020092536944918627,0.7685273221347568,0.8718587267915309
eval-test,Protenix-v2 single-seq,residual_identity_cov30,217,-0.014138877866869572,0.8359426371577833,0.9156369656494989
eval-test,Protenix-v2 single-seq,residual_identity_cov40,217,-0.009216887530440322,0.892618267878835,0.9582780609434809
eval-test,Protenix-v2 single-seq,knn_best_qcov,217,-0.0011424652080122895,0.9866501262079616,0.9977360826822083
eval-test,Protenix-v2 single-seq,has_signal_peptide,205,-0.0005303142108029895,0.9939788089056371,0.9995317631453333
eval-test,Protenix-v2 single-seq,relative_contact_order,217,0.0003305908386419971,0.996136833477377,0.9979849537621216
eval-test,Protenix-v2 single-seq,frac_low_complexity,217,0.0029865458638307783,0.965111203391243,0.9889185006285981
eval-test,Protenix-v2 single-seq,exp199_best_identity,209,0.004920181783049004,0.9436332778650262,0.976172356412096
eval-test,Protenix-v2 single-seq,is_secreted,205,0.020347807340804158,0.7721338919541146,0.8686506284483789
eval-test,Protenix-v2 single-seq,frac_charged,217,0.02418341450353499,0.7231603755812476,0.852634503960423
eval-test,Protenix-v2 single-seq,exp199_afdb_best_identity,192,0.026608262491246246,0.7141022816937381,0.8512477530124031
