group,layer,head,bucket,bucket_index,mass_total,mass_coref,mass_expected,keys_all,keys_coref
seq_pos,23,10,9-16,5,0.015590924645097958,2.7422494525695128e-08,1.4214014908654855e-06,46184,3
seq_pos,23,10,17-32,6,0.06804619978602912,2.717613650715921e-15,1.2027465057624819e-06,90870,1
seq_pos,23,10,33-64,7,0.19691777489492185,2.4180552019879747e-08,1.2263850933800462e-05,172901,7
seq_pos,23,10,65-128,8,0.16162690896622833,1.3608476387941748e-07,9.21300238981842e-06,310056,13
seq_pos,23,10,129-256,9,0.2727267683512537,1.7771438291987909e-07,6.731239314956347e-06,481614,11
seq_pos,23,10,257-512,10,0.1831429591913808,4.2983906517642684e-07,3.092989716372631e-06,532824,7
seq_pos,23,10,513-1024,11,0.07682473994449501,8.664855118224676e-15,3.2153975870246875e-07,197956,1
seq_pos,23,10,1025-2048,12,1.9254358754751898e-05,0.0,0.0,13,0
seq_pos,23,11,0,0,0.008442944656846512,3.9646948889225704e-07,2.165555250477859e-06,11546,2
seq_pos,23,11,1,1,0.005653344767151064,0.0,0.0,5773,0
seq_pos,23,11,2,2,0.0020743868193220847,5.385377224119825e-08,1.3308830284357855e-07,5773,1
seq_pos,23,11,3-4,3,0.008698147606564708,0.0,0.0,11546,0
seq_pos,23,11,5-8,4,0.01676220722882396,1.1508503025205683e-13,1.950960113403485e-06,23092,2
seq_pos,23,11,9-16,5,0.022231629087671796,1.1894095253645239e-07,2.075308740019506e-06,46184,3
seq_pos,23,11,17-32,6,0.09410506056351614,2.1425823565064652e-14,1.628613429510296e-06,90870,1
seq_pos,23,11,33-64,7,0.1426016356406913,2.5132494696814267e-07,8.994851567446077e-06,172901,7
seq_pos,23,11,65-128,8,0.16111553997632516,4.671948910431113e-07,9.678610927629726e-06,310056,13
seq_pos,23,11,129-256,9,0.34391292911581084,1.213106366494942e-07,8.337753504756149e-06,481614,11
seq_pos,23,11,257-512,10,0.1242258075709238,1.2941739429439265e-06,2.075954494130438e-06,532824,7
seq_pos,23,11,513-1024,11,0.07015873426460174,2.4734222792023164e-14,3.0067048710182683e-07,197956,1
seq_pos,23,11,1025-2048,12,7.218331041770524e-06,0.0,0.0,13,0
seq_pos,23,12,0,0,0.019904802287655315,7.216983664991867e-09,3.303732333467301e-06,11546,2
seq_pos,23,12,1,1,0.00031389919164169966,0.0,0.0,5773,0
seq_pos,23,12,2,2,0.02296789766658887,2.446960126756899e-09,3.2161673524621564e-06,5773,1
seq_pos,23,12,3-4,3,0.0130279949626992,0.0,0.0,11546,0
seq_pos,23,12,5-8,4,0.0078717485346415,3.911000514725956e-14,9.689196832618305e-07,23092,2
seq_pos,23,12,9-16,5,0.00682204857496998,3.4691202964543827e-09,8.000898650615256e-07,46184,3
seq_pos,23,12,17-32,6,0.023477986968618816,3.603792015079808e-15,5.362614594020787e-07,90870,1
seq_pos,23,12,33-64,7,0.08051300247062869,1.138302248272193e-09,5.699894612843771e-06,172901,7
seq_pos,23,12,65-128,8,0.1363217571713824,4.512782626598201e-08,9.856104512597505e-06,310056,13
seq_pos,23,12,129-256,9,0.22539315668896046,3.064802948832644e-08,5.917139454347683e-06,481614,11
seq_pos,23,12,257-512,10,0.2839930123132817,1.1643315370491106e-11,7.455219591136459e-06,532824,7
seq_pos,23,12,513-1024,11,0.179344777649576,2.4025280100532055e-15,5.899201996249651e-07,197956,1
seq_pos,23,12,1025-2048,12,2.019679234807586e-06,0.0,0.0,13,0
seq_pos,23,13,0,0,0.020741694797041427,1.2620945396403516e-07,3.823548755201351e-06,11546,2
seq_pos,23,13,1,1,0.000531661340496723,0.0,0.0,5773,0
seq_pos,23,13,2,2,0.018095493110155864,1.7841127000151568e-07,3.0734999160783594e-06,5773,1
seq_pos,23,13,3-4,3,0.0032897790961345682,0.0,0.0,11546,0
seq_pos,23,13,5-8,4,0.008782737861777351,5.072878814669719e-14,1.0950859242059606e-06,23092,2
seq_pos,23,13,9-16,5,0.017182833397179898,1.2092326900405663e-07,1.7030566616188318e-06,46184,3
seq_pos,23,13,17-32,6,0.11200354331786518,2.504930843268588e-14,1.3048967851690505e-06,90870,1
seq_pos,23,13,33-64,7,0.09059410286841764,1.8758180234249083e-07,6.694029230131868e-06,172901,7
seq_pos,23,13,65-128,8,0.14536368989374532,5.926032202107589e-07,9.559277916353545e-06,310056,13
seq_pos,23,13,129-256,9,0.21008219492615104,3.1098272447757547e-07,5.22118570882564e-06,481614,11
seq_pos,23,13,257-512,10,0.2221057680095892,1.6199630643245494e-07,5.482290929867688e-06,532824,7
seq_pos,23,13,513-1024,11,0.15119922931326876,1.0161511911372574e-14,5.18333088766214e-07,197956,1
seq_pos,23,13,1025-2048,12,1.9793513379558708e-06,0.0,0.0,13,0
seq_pos,23,14,0,0,0.017144466884706538,1.5345124423596797e-09,3.035683280499848e-06,11546,2
seq_pos,23,14,1,1,0.00013603427354698085,0.0,0.0,5773,0
seq_pos,23,14,2,2,0.004584283736225804,3.2832629548890037e-09,5.663340979808777e-07,5773,1
seq_pos,23,14,3-4,3,0.002146875359622606,0.0,0.0,11546,0
seq_pos,23,14,5-8,4,0.0015419261688461713,4.0961133286153015e-14,1.8141508224595536e-07,23092,2
seq_pos,23,14,9-16,5,0.0039019534890581084,4.914625870075718e-09,5.361289965500968e-07,46184,3
seq_pos,23,14,17-32,6,0.06454710247569082,1.110676883336072e-14,9.693395638665412e-07,90870,1
seq_pos,23,14,33-64,7,0.11970757405637725,2.8607366554737597e-09,7.479819704127996e-06,172901,7
seq_pos,23,14,65-128,8,0.1137825090179364,3.6058256792228363e-07,8.624409211066251e-06,310056,13
seq_pos,23,14,129-256,9,0.21788582495380973,1.1555191727370816e-06,5.7178541382716284e-06,481614,11
seq_pos,23,14,257-512,10,0.28804055655071187,1.1460755734933756e-10,7.619514960517352e-06,532824,7
seq_pos,23,14,513-1024,11,0.16652561295451684,5.238298776017645e-15,5.432177344388429e-07,197956,1
seq_pos,23,14,1025-2048,12,4.4177640432731625e-07,0.0,0.0,13,0
seq_pos,23,15,0,0,0.0004780088074953164,1.3835133206136053e-08,7.261833564672893e-08,11546,2
seq_pos,23,15,1,1,9.737697828586234e-05,0.0,0.0,5773,0
seq_pos,23,15,2,2,0.00025331035197341274,1.0324726273235861e-10,2.5035663604004744e-08,5773,1
seq_pos,23,15,3-4,3,0.0003809687243824544,0.0,0.0,11546,0
seq_pos,23,15,5-8,4,0.012604387199240624,4.4943028070028077e-13,1.2422169141247306e-06,23092,2
seq_pos,23,15,9-16,5,0.0578610613340731,1.0377260502103556e-09,4.569872953475307e-06,46184,3
seq_pos,23,15,17-32,6,0.0275538983221961,1.7625103024570647e-15,4.848757865994596e-07,90870,1
seq_pos,23,15,33-64,7,0.07723059324670577,8.861042837911969e-08,5.5596995346801e-06,172901,7
seq_pos,23,15,65-128,8,0.11790087349840617,4.815167246269587e-07,9.496680734441388e-06,310056,13
seq_pos,23,15,129-256,9,0.23723457476181276,1.1387594211720342e-06,6.213132690070444e-06,481614,11
seq_pos,23,15,257-512,10,0.3053971975914197,2.4869969072366563e-06,7.6189368306824926e-06,532824,7
seq_pos,23,15,513-1024,11,0.1629751613229725,4.253656148946659e-14,5.686865350594066e-07,197956,1
seq_pos,23,15,1025-2048,12,1.595493018234827e-06,0.0,0.0,13,0
seq_pos,23,16,0,0,0.031182869084059376,3.5742527362676785e-15,7.630151960811342e-06,11546,2
seq_pos,23,16,1,1,7.400166164427382e-05,0.0,0.0,5773,0
seq_pos,23,16,2,2,0.008611074574749866,2.1145039407587045e-06,1.0964169757957521e-06,5773,1
seq_pos,23,16,3-4,3,1.0863417776345625e-06,0.0,0.0,11546,0
seq_pos,23,16,5-8,4,0.34832140950464446,5.49553666233994e-16,2.5693924079668508e-05,23092,2
seq_pos,23,16,9-16,5,0.10361299889764566,1.0737719810443265e-09,7.10791143324686e-06,46184,3
seq_pos,23,16,17-32,6,0.12344968634875833,3.421633129071676e-16,1.070838933340103e-06,90870,1
seq_pos,23,16,33-64,7,0.0933699493451154,1.0694745895314919e-12,4.707305728840565e-06,172901,7
seq_pos,23,16,65-128,8,0.03848338397644059,2.023001128736835e-07,1.4491887242452004e-06,310056,13
seq_pos,23,16,129-256,9,0.14237863219281985,1.1399945209005904e-09,3.93020555359885e-06,481614,11
seq_pos,23,16,257-512,10,0.07979424724671746,2.4115655677908175e-13,9.005945609531082e-07,532824,7
seq_pos,23,16,513-1024,11,0.030704607490483055,3.6462547283722445e-17,1.1206052612524808e-07,197956,1
seq_pos,23,16,1025-2048,12,6.377873156608834e-06,0.0,0.0,13,0
seq_pos,23,17,0,0,4.1672848953102245e-05,5.121064231524987e-09,5.686197820066385e-09,11546,2
seq_pos,23,17,1,1,1.5703453204037824e-05,0.0,0.0,5773,0
seq_pos,23,17,2,2,2.81847185542074e-07,2.4462215266294805e-17,3.0557825193161773e-16,5773,1
seq_pos,23,17,3-4,3,0.00013879032974306764,0.0,0.0,11546,0
seq_pos,23,17,5-8,4,0.0048056366081804,6.530642224048314e-15,5.021024606045125e-08,23092,2
seq_pos,23,17,9-16,5,0.059126493981614306,1.779741548430807e-14,7.749738117967934e-06,46184,3
seq_pos,23,17,17-32,6,0.10965043495293199,5.277684481100484e-15,2.2296360938760398e-06,90870,1
seq_pos,23,17,33-64,7,0.020899793954277997,1.2398402058664484e-09,1.4093876870412538e-06,172901,7
seq_pos,23,17,65-128,8,0.7103214168102556,2.2335832213887906e-07,3.0092549183196148e-05,310056,13
seq_pos,23,17,129-256,9,0.029453600436323946,2.656338059874798e-07,7.454107656526065e-07,481614,11
seq_pos,23,17,257-512,10,0.047329399492159877,4.040206057501378e-09,5.214410075823409e-07,532824,7
seq_pos,23,17,513-1024,11,0.01820035131032571,2.2154459109097184e-15,1.5905253228968877e-07,197956,1
seq_pos,23,17,1025-2048,12,2.5190532967687316e-09,0.0,0.0,13,0
seq_pos,23,18,0,0,4.992836895514142e-05,5.820564436536717e-10,1.3327902266147415e-09,11546,2
seq_pos,23,18,1,1,5.3645655507395325e-05,0.0,0.0,5773,0
seq_pos,23,18,2,2,1.2603559638216368e-08,9.137483579218749e-14,2.4527321463215362e-14,5773,1
seq_pos,23,18,3-4,3,0.7203966805163855,0.0,0.0,11546,0
seq_pos,23,18,5-8,4,0.0004777341791332315,4.3249273516014454e-16,5.384862853572855e-08,23092,2
seq_pos,23,18,9-16,5,0.024195434438816787,9.838259890921589e-13,1.7796715898464604e-06,46184,3
seq_pos,23,18,17-32,6,0.019025244746694692,2.5077616908214172e-17,3.211059958534266e-07,90870,1
seq_pos,23,18,33-64,7,0.0298218123734813,2.2198530478435336e-09,1.5600756726554868e-06,172901,7
seq_pos,23,18,65-128,8,0.027243497052433046,3.117762593240653e-08,9.716850546483986e-07,310056,13
seq_pos,23,18,129-256,9,0.1344134103027349,1.0377314603581169e-07,3.153554974311225e-06,481614,11
seq_pos,23,18,257-512,10,0.022470206590447687,2.288023612081092e-08,2.384069027839511e-07,532824,7
seq_pos,23,18,513-1024,11,0.02185563693039549,5.661695105658169e-16,1.1218388859113086e-07,197956,1
seq_pos,23,18,1025-2048,12,1.1602833364307287e-08,0.0,0.0,13,0
seq_pos,23,19,0,0,0.054303751730245715,2.0716880873573544e-14,1.3589924668172519e-05,11546,2
seq_pos,23,19,1,1,4.616555841487187e-06,0.0,0.0,5773,0
seq_pos,23,19,2,2,0.003579698906972341,3.673950597068249e-07,3.4866305632538265e-07,5773,1
seq_pos,23,19,3-4,3,5.3140339201224925e-06,0.0,0.0,11546,0
seq_pos,23,19,5-8,4,0.022527756898299507,5.051452991104655e-12,2.4012558837764073e-06,23092,2
seq_pos,23,19,9-16,5,0.005805259991534637,3.23794150896454e-08,6.334186551668743e-07,46184,3
seq_pos,23,19,17-32,6,0.014326254953529441,1.273881398773088e-16,2.1751982586522314e-07,90870,1
seq_pos,23,19,33-64,7,0.2471221099171588,2.638849709987671e-11,1.4542935056452844e-05,172901,7
seq_pos,23,19,65-128,8,0.17925247071459618,3.296131005535448e-07,8.534981073462543e-06,310056,13
seq_pos,23,19,129-256,9,0.34096676704893075,6.655605603915853e-09,7.912951207139894e-06,481614,11
seq_pos,23,19,257-512,10,0.11582812498632232,8.582565149171322e-13,1.6862808424585837e-06,532824,7
seq_pos,23,19,513-1024,11,0.01627324344859717,3.131163554085735e-15,6.481877025798054e-08,197956,1
seq_pos,23,19,1025-2048,12,7.571524279164665e-07,0.0,0.0,13,0
seq_pos,23,20,0,0,0.0017537721560997915,6.914211067029226e-08,2.2927815382449914e-07,11546,2
seq_pos,23,20,1,1,3.7249950909441495e-05,0.0,0.0,5773,0
seq_pos,23,20,2,2,0.0005310124596014617,4.91456970606027e-09,6.695775696028079e-08,5773,1
seq_pos,23,20,3-4,3,0.01649381382180813,0.0,0.0,11546,0
seq_pos,23,20,5-8,4,0.01069302090569342,2.621512530313793e-12,1.0029521707477038e-06,23092,2
seq_pos,23,20,9-16,5,0.02360146156778869,1.82388714515802e-07,2.4142185045891185e-06,46184,3
seq_pos,23,20,17-32,6,0.05823354227134431,6.377333367013362e-13,1.0322766082503257e-06,90870,1
seq_pos,23,20,33-64,7,0.11085494989830928,1.2472752679441696e-07,7.659975469379546e-06,172901,7
seq_pos,23,20,65-128,8,0.24988852929928554,2.46885172882113e-06,1.4609928890697538e-05,310056,13
seq_pos,23,20,129-256,9,0.19763998982812592,1.4895954466652833e-06,5.193939279825545e-06,481614,11
seq_pos,23,20,257-512,10,0.27123657564278225,7.189455577824088e-07,5.311103708452468e-06,532824,7
seq_pos,23,20,513-1024,11,0.05900144754611659,3.629786580434482e-12,2.5708093620078024e-07,197956,1
seq_pos,23,20,1025-2048,12,4.853070232027968e-07,0.0,0.0,13,0
seq_pos,23,21,0,0,0.006438547755349101,2.951968300596548e-08,1.2139112321961305e-06,11546,2
seq_pos,23,21,1,1,0.0007423006434354298,0.0,0.0,5773,0
seq_pos,23,21,2,2,0.021977755260616204,2.0193512634245626e-06,4.988423948053622e-06,5773,1
seq_pos,23,21,3-4,3,0.0010224536633018644,0.0,0.0,11546,0
seq_pos,23,21,5-8,4,0.028314346212376842,6.6445259902953445e-12,2.885342608158364e-06,23092,2
seq_pos,23,21,9-16,5,0.03282491243548437,1.4208049413217492e-07,2.790474977540429e-06,46184,3
seq_pos,23,21,17-32,6,0.08467591971432586,6.377333367013362e-13,1.2712068265246543e-06,90870,1
seq_pos,23,21,33-64,7,0.1433628388878462,5.384078693177526e-08,8.792284902641346e-06,172901,7
seq_pos,23,21,65-128,8,0.14454544592044102,8.533836068486623e-07,8.105469590388289e-06,310056,13
seq_pos,23,21,129-256,9,0.2517494809662637,3.7598375484467366e-07,6.44994975387736e-06,481614,11
seq_pos,23,21,257-512,10,0.2196168260385163,1.8896896358680203e-07,4.092198214711463e-06,532824,7
seq_pos,23,21,513-1024,11,0.06456584119309426,2.3694440177836205e-12,2.681410210981995e-07,197956,1
seq_pos,23,21,1025-2048,12,0.00016163754417767006,0.0,0.0,13,0
seq_pos,23,22,0,0,0.012148552681820326,2.6299142763186386e-07,2.289449046860957e-06,11546,2
seq_pos,23,22,1,1,0.00011340039737862028,0.0,0.0,5773,0
seq_pos,23,22,2,2,0.01796818956559811,1.3744275614931579e-06,3.5726016090092688e-06,5773,1
seq_pos,23,22,3-4,3,0.003194529309587464,0.0,0.0,11546,0
seq_pos,23,22,5-8,4,0.03010127615850182,1.7120493371049307e-11,2.7411245359697723e-06,23092,2
seq_pos,23,22,9-16,5,0.05812894453441541,9.251141069863794e-07,5.111537958554762e-06,46184,3
seq_pos,23,22,17-32,6,0.08195374417961646,8.570329426025861e-13,1.408583413990263e-06,90870,1
seq_pos,23,22,33-64,7,0.060876012240789305,3.4722219561767906e-07,4.014134423552245e-06,172901,7
seq_pos,23,22,65-128,8,0.21076269693273864,2.1289122853243895e-06,1.1991390282924545e-05,310056,13
seq_pos,23,22,129-256,9,0.261343108044533,2.8792411341637122e-06,6.571530432540864e-06,481614,11
seq_pos,23,22,257-512,10,0.20424031861682668,6.29732856986159e-07,3.643684670680362e-06,532824,7
seq_pos,23,22,513-1024,11,0.059144310783559355,4.053261681485172e-12,2.2804369204156046e-07,197956,1
seq_pos,23,22,1025-2048,12,2.1736444568233433e-06,0.0,0.0,13,0
seq_pos,23,23,0,0,0.008210246017399227,3.200665144703117e-10,1.045471760044757e-06,11546,2
seq_pos,23,23,1,1,0.0005720974412057391,0.0,0.0,5773,0
seq_pos,23,23,2,2,0.014259961620683008,7.29503859561753e-07,2.3466069216729504e-06,5773,1
seq_pos,23,23,3-4,3,0.0058740475665917955,0.0,0.0,11546,0
seq_pos,23,23,5-8,4,0.02094324036113687,1.0284395311231033e-11,1.6669935030177489e-06,23092,2
seq_pos,23,23,9-16,5,0.06957630836094311,4.292462540091261e-06,6.833624815786856e-06,46184,3
seq_pos,23,23,17-32,6,0.06431069730081035,5.767327566690344e-12,1.1616999158780261e-06,90870,1
seq_pos,23,23,33-64,7,0.0674471950151056,3.9056333081126304e-07,4.230421807790541e-06,172901,7
seq_pos,23,23,65-128,8,0.2201084904792134,1.8262689291898347e-06,1.2757942825505675e-05,310056,13
seq_pos,23,23,129-256,9,0.25192823960135596,3.930654170613677e-07,6.476499228492934e-06,481614,11
seq_pos,23,23,257-512,10,0.21549757684043935,1.7187322783365358e-07,3.1055029393337152e-06,532824,7
seq_pos,23,23,513-1024,11,0.06123065410568089,2.3492785367812065e-12,2.2607070426604352e-07,197956,1
seq_pos,23,23,1025-2048,12,9.614487062309182e-06,0.0,0.0,13,0
seq_pos,23,24,0,0,0.04628119690877074,3.298626147583579e-05,1.1407311237838912e-05,11546,2
seq_pos,23,24,1,1,0.0007743167781435429,0.0,0.0,5773,0
seq_pos,23,24,2,2,0.006545780519875005,4.1232826844794734e-07,1.8452645787706365e-06,5773,1
seq_pos,23,24,3-4,3,0.007188394415343466,0.0,0.0,11546,0
seq_pos,23,24,5-8,4,0.05982414482165597,4.375909377523793e-12,8.501178347122588e-06,23092,2
seq_pos,23,24,9-16,5,0.044722023486017295,1.4801552691334779e-06,4.660881384755202e-06,46184,3
seq_pos,23,24,17-32,6,0.10801091963138446,7.007504648338793e-13,2.261287785755575e-06,90870,1
seq_pos,23,24,33-64,7,0.15018781185893526,1.2898496397105157e-06,9.077659031793847e-06,172901,7
seq_pos,23,24,65-128,8,0.11709298060007656,1.5944714488310131e-06,4.577711783201954e-06,310056,13
seq_pos,23,24,129-256,9,0.26887707883308526,7.1642058320722925e-06,6.211928531462086e-06,481614,11
seq_pos,23,24,257-512,10,0.17689895992798704,2.54533580061544e-06,2.271651398886771e-06,532824,7
seq_pos,23,24,513-1024,11,0.013593732180141937,1.16959789814e-12,8.038998096071931e-08,197956,1
seq_pos,23,24,1025-2048,12,2.7093469126063863e-07,0.0,0.0,13,0
seq_pos,23,25,0,0,0.004212730898924021,2.978683529828546e-09,1.5315929874507451e-06,11546,2
seq_pos,23,25,1,1,0.0005197090892259612,0.0,0.0,5773,0
seq_pos,23,25,2,2,0.001352553041456643,1.1629771674172874e-07,4.3602369961513564e-07,5773,1
seq_pos,23,25,3-4,3,0.0016874392860046854,0.0,0.0,11546,0
seq_pos,23,25,5-8,4,0.07048299228754776,3.922186054969483e-12,1.0547172820890623e-05,23092,2
seq_pos,23,25,9-16,5,0.024402032624533287,1.8502488230943432e-07,1.77125842573282e-06,46184,3
seq_pos,23,25,17-32,6,0.06744397551766017,1.2855494139038792e-12,8.147016920573234e-07,90870,1
seq_pos,23,25,33-64,7,0.2684610314949864,4.2571835957110064e-07,1.579271227147597e-05,172901,7
seq_pos,23,25,65-128,8,0.13578400313699346,9.246113639001933e-08,5.5831081788744935e-06,310056,13
seq_pos,23,25,129-256,9,0.1726909414586793,2.6605375253552015e-07,3.905313555149017e-06,481614,11
seq_pos,23,25,257-512,10,0.21725368329158412,6.198144163168475e-08,4.054147622148513e-06,532824,7
seq_pos,23,25,513-1024,11,0.035702794181109096,1.8753897332244827e-12,1.9508763819970622e-07,197956,1
seq_pos,23,25,1025-2048,12,8.278109988905251e-06,0.0,0.0,13,0
seq_pos,23,26,0,0,0.04090000714583391,1.0304076820689389e-08,1.2935709866095214e-05,11546,2
seq_pos,23,26,1,1,0.0007536900183774767,0.0,0.0,5773,0
seq_pos,23,26,2,2,0.006522105261747993,1.889837897053092e-07,2.0693024735045896e-06,5773,1
seq_pos,23,26,3-4,3,0.006210313055186137,0.0,0.0,11546,0
seq_pos,23,26,5-8,4,0.017155882950033945,1.589544040015267e-11,1.8990030522202055e-06,23092,2
seq_pos,23,26,9-16,5,0.12424178679357384,2.854646261147129e-07,1.3820774030233476e-05,46184,3
seq_pos,23,26,17-32,6,0.08399221022827423,7.66288278091724e-13,1.2506618270483631e-06,90870,1
seq_pos,23,26,33-64,7,0.1144377894940914,1.163145366433986e-06,6.296495796821144e-06,172901,7
seq_pos,23,26,65-128,8,0.21296231989924136,1.4812329199372851e-05,9.883293225363664e-06,310056,13
seq_pos,23,26,129-256,9,0.2389720921270277,8.792855206405282e-07,5.587351446521908e-06,481614,11
seq_pos,23,26,257-512,10,0.12483951750876233,4.8414745006940014e-08,1.647618402454196e-06,532824,7
seq_pos,23,26,513-1024,11,0.029003669272752688,1.3914181891665515e-12,1.5985814867272633e-07,197956,1
seq_pos,23,26,1025-2048,12,5.703154553186742e-07,0.0,0.0,13,0
seq_pos,23,27,0,0,0.003146727494385675,1.6035590493119445e-10,7.106290410993049e-07,11546,2
seq_pos,23,27,1,1,0.0012720065453055412,0.0,0.0,5773,0
seq_pos,23,27,2,2,0.004060728399629261,3.806107093365668e-07,1.4833346179243698e-06,5773,1
seq_pos,23,27,3-4,3,0.013915218039895393,0.0,0.0,11546,0
seq_pos,23,27,5-8,4,0.004566320674208366,1.497286964429224e-12,6.058878517012446e-07,23092,2
seq_pos,23,27,9-16,5,0.08472845720786394,4.715345557412869e-06,8.536556118772615e-06,46184,3
seq_pos,23,27,17-32,6,0.06547339396606425,4.3103715642659475e-13,7.05328399948523e-07,90870,1
seq_pos,23,27,33-64,7,0.11379309541407231,1.969138262909575e-06,7.015424234165914e-06,172901,7
seq_pos,23,27,65-128,8,0.20901146278665483,8.40961305429935e-06,1.1768420911316172e-05,310056,13
seq_pos,23,27,129-256,9,0.2707152431683959,2.0302747311864677e-06,6.426732591073899e-06,481614,11
seq_pos,23,27,257-512,10,0.12217564713490571,1.1913804301588588e-08,2.2691894304882952e-06,532824,7
seq_pos,23,27,513-1024,11,0.10696861059604144,3.579372877928448e-13,4.253488615622912e-07,197956,1
seq_pos,23,27,1025-2048,12,0.00017406230945015582,0.0,0.0,13,0
seq_pos,23,28,0,0,0.0055305535667755775,4.287156739888273e-06,1.2432895629000738e-06,11546,2
seq_pos,23,28,1,1,0.000405607386267146,0.0,0.0,5773,0
seq_pos,23,28,2,2,0.006254444208216176,2.5374047289104453e-07,1.5475702711735309e-06,5773,1
seq_pos,23,28,3-4,3,0.012063088376580296,0.0,0.0,11546,0
seq_pos,23,28,5-8,4,0.027133815151844324,2.03268048504331e-11,2.5703984296810735e-06,23092,2
seq_pos,23,28,9-16,5,0.0334379604860957,3.383238791803822e-06,4.402110582371095e-06,46184,3
seq_pos,23,28,17-32,6,0.05410260475220805,2.1456071786568274e-11,9.602073057963813e-07,90870,1
seq_pos,23,28,33-64,7,0.16865182364810882,4.821097055279401e-07,9.414793941228441e-06,172901,7
